Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,doner_id,donor_id
SRR3986116,OTHER,152,419976,PRJNA299657,SAMN05463001,206010,lymphoid primed multipotent progenitor,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988134,GSM2255193,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255193,LMPP,SRP065190,BM1077,
SRR3986117,OTHER,152,391704,PRJNA299657,SAMN05463000,194518,lymphoid primed multipotent progenitor,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988135,GSM2255194,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255194,LMPP,SRP065190,BM1077,
SRR3986118,OTHER,152,197296,PRJNA299657,SAMN05462999,121584,lymphoid primed multipotent progenitor,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988136,GSM2255195,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255195,LMPP,SRP065190,BM1077,
SRR3986119,OTHER,152,273752,PRJNA299657,SAMN05462998,149101,lymphoid primed multipotent progenitor,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988137,GSM2255196,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255196,LMPP,SRP065190,BM1077,
SRR3986120,OTHER,152,26120744,PRJNA299657,SAMN05462997,9489017,lymphoid primed multipotent progenitor,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988138,GSM2255197,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255197,LMPP,SRP065190,BM1077,
SRR3986121,OTHER,152,150604184,PRJNA299657,SAMN05462996,64102735,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988139,GSM2255198,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255198,Monocyte,SRP065190,PB1022,
SRR3986122,OTHER,152,48771784,PRJNA299657,SAMN05462995,19778467,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988140,GSM2255199,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255199,Monocyte,SRP065190,PB1022,
SRR3986123,OTHER,152,46708536,PRJNA299657,SAMN05462994,19069225,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988141,GSM2255200,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255200,Monocyte,SRP065190,PB1022,
SRR3986124,OTHER,152,98651496,PRJNA299657,SAMN05462993,41125895,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988142,GSM2255201,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255201,Monocyte,SRP065190,PB1022,
SRR3986125,OTHER,152,29364576,PRJNA299657,SAMN05462992,12163636,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988143,GSM2255202,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255202,Monocyte,SRP065190,PB1022,
SRR3986126,OTHER,152,23338536,PRJNA299657,SAMN05462991,7877015,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988144,GSM2255203,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255203,Monocyte,SRP065190,PB1022,
SRR3986127,OTHER,152,19715312,PRJNA299657,SAMN05462990,6893630,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988145,GSM2255204,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255204,Monocyte,SRP065190,PB1022,
SRR3986128,OTHER,152,24556056,PRJNA299657,SAMN05462989,9974928,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988146,GSM2255205,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255205,Monocyte,SRP065190,PB1022,
SRR3986129,OTHER,152,70490912,PRJNA299657,SAMN05462739,30188804,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988147,GSM2255206,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255206,Monocyte,SRP065190,PB1022,
SRR3986130,OTHER,152,17118696,PRJNA299657,SAMN05462738,6289936,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988148,GSM2255207,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255207,Monocyte,SRP065190,PB1022,
SRR3986131,OTHER,152,18156552,PRJNA299657,SAMN05462737,7247869,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988149,GSM2255208,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255208,Monocyte,SRP065190,PB1022,
SRR3986132,OTHER,152,41755768,PRJNA299657,SAMN05462736,17106473,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988150,GSM2255209,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255209,Monocyte,SRP065190,PB1022,
SRR3986133,OTHER,152,30637272,PRJNA299657,SAMN05462735,12530845,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988151,GSM2255210,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255210,Monocyte,SRP065190,PB1022,
SRR3986134,OTHER,152,39772624,PRJNA299657,SAMN05462734,15819358,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988152,GSM2255211,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255211,Monocyte,SRP065190,PB1022,
SRR3986135,OTHER,152,23096096,PRJNA299657,SAMN05462733,9148309,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988153,GSM2255212,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255212,Monocyte,SRP065190,PB1022,
SRR3986136,OTHER,152,69155744,PRJNA299657,SAMN05462732,29296767,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988154,GSM2255213,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255213,Monocyte,SRP065190,PB1022,
SRR3986137,OTHER,152,28349216,PRJNA299657,SAMN05462731,11935063,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988155,GSM2255214,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255214,Monocyte,SRP065190,PB1022,
SRR3986138,OTHER,152,40358736,PRJNA299657,SAMN05462730,15906603,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988156,GSM2255215,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255215,Monocyte,SRP065190,PB1022,
SRR3986139,OTHER,152,36402632,PRJNA299657,SAMN05462729,14647843,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988157,GSM2255216,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255216,Monocyte,SRP065190,PB1022,
SRR3986140,OTHER,152,29257720,PRJNA299657,SAMN05462728,11358146,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988158,GSM2255217,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255217,Monocyte,SRP065190,PB1022,
SRR3986141,OTHER,152,20736296,PRJNA299657,SAMN05462727,7915095,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988159,GSM2255218,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255218,Monocyte,SRP065190,PB1022,
SRR3986142,OTHER,152,13889304,PRJNA299657,SAMN05462726,5453922,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988160,GSM2255219,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255219,Monocyte,SRP065190,PB1022,
SRR3986143,OTHER,152,16603720,PRJNA299657,SAMN05462725,6146064,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988161,GSM2255220,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255220,Monocyte,SRP065190,PB1022,
SRR3986144,OTHER,152,27807184,PRJNA299657,SAMN05462724,10362256,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988162,GSM2255221,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255221,Monocyte,SRP065190,PB1022,
SRR3986145,OTHER,152,34637912,PRJNA299657,SAMN05462723,14265311,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988163,GSM2255222,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255222,Monocyte,SRP065190,PB1022,
SRR3986146,OTHER,152,51769224,PRJNA299657,SAMN05462722,21757514,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988164,GSM2255223,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255223,Monocyte,SRP065190,PB1022,
SRR3986147,OTHER,152,13193600,PRJNA299657,SAMN05462721,4654028,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988165,GSM2255224,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255224,Monocyte,SRP065190,PB1022,
SRR3986148,OTHER,152,28470208,PRJNA299657,SAMN05463029,11549832,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988166,GSM2255225,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255225,Monocyte,SRP065190,PB1022,
SRR3986149,OTHER,152,18350504,PRJNA299657,SAMN05463028,7593000,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988167,GSM2255226,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255226,Monocyte,SRP065190,PB1022,
SRR3986150,OTHER,152,23998520,PRJNA299657,SAMN05463027,8407749,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988168,GSM2255227,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255227,Monocyte,SRP065190,PB1022,
SRR3986151,OTHER,152,77427584,PRJNA299657,SAMN05463026,31940551,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988169,GSM2255228,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255228,Monocyte,SRP065190,PB1022,
SRR3986152,OTHER,152,35301544,PRJNA299657,SAMN05463025,14686792,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988170,GSM2255229,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255229,Monocyte,SRP065190,PB1022,
SRR3986153,OTHER,152,54732464,PRJNA299657,SAMN05463024,22875345,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988171,GSM2255230,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255230,Monocyte,SRP065190,PB1022,
SRR3986154,OTHER,152,10901136,PRJNA299657,SAMN05463023,3922589,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988172,GSM2255231,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255231,Monocyte,SRP065190,PB1022,
SRR3986155,OTHER,152,17458416,PRJNA299657,SAMN05463022,6451048,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988173,GSM2255232,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255232,Monocyte,SRP065190,PB1022,
SRR3986156,OTHER,152,34911968,PRJNA299657,SAMN05463021,13856140,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988174,GSM2255233,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255233,Monocyte,SRP065190,PB1022,
SRR3986157,OTHER,152,47137176,PRJNA299657,SAMN05463020,19440291,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988175,GSM2255234,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255234,Monocyte,SRP065190,PB1022,
SRR3986158,OTHER,152,41732208,PRJNA299657,SAMN05463019,16991988,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988176,GSM2255235,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255235,Monocyte,SRP065190,PB1022,
SRR3986159,OTHER,152,48655960,PRJNA299657,SAMN05462769,19954352,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988177,GSM2255236,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255236,Monocyte,SRP065190,PB1022,
SRR3986160,OTHER,152,19120688,PRJNA299657,SAMN05462768,7336925,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988178,GSM2255237,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255237,Monocyte,SRP065190,PB1022,
SRR3986161,OTHER,152,22761848,PRJNA299657,SAMN05462767,9261650,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988179,GSM2255238,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255238,Monocyte,SRP065190,PB1022,
SRR3986162,OTHER,152,78657720,PRJNA299657,SAMN05462766,32958663,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988180,GSM2255239,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255239,Monocyte,SRP065190,PB1022,
SRR3986163,OTHER,152,18102896,PRJNA299657,SAMN05462765,6929049,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988181,GSM2255240,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255240,Monocyte,SRP065190,PB1022,
SRR3986164,OTHER,152,20273000,PRJNA299657,SAMN05462764,7155954,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988182,GSM2255241,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255241,Monocyte,SRP065190,PB1022,
SRR3986165,OTHER,152,49913760,PRJNA299657,SAMN05462763,20981758,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988183,GSM2255242,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255242,Monocyte,SRP065190,PB1022,
SRR3986166,OTHER,152,18890104,PRJNA299657,SAMN05462762,7298879,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988184,GSM2255243,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255243,Monocyte,SRP065190,PB1022,
SRR3986167,OTHER,152,19996360,PRJNA299657,SAMN05462761,7539273,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988185,GSM2255244,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255244,Monocyte,SRP065190,PB1022,
SRR3986168,OTHER,152,26988968,PRJNA299657,SAMN05462760,9917009,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988186,GSM2255245,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255245,Monocyte,SRP065190,PB1022,
SRR3986169,OTHER,152,17684592,PRJNA299657,SAMN05462759,6789060,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988187,GSM2255246,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255246,Monocyte,SRP065190,PB1022,
SRR3986170,OTHER,152,14967896,PRJNA299657,SAMN05462758,6394037,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988188,GSM2255247,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255247,Monocyte,SRP065190,PB1022,
SRR3986171,OTHER,152,20059136,PRJNA299657,SAMN05462757,8038131,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988189,GSM2255248,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255248,Monocyte,SRP065190,PB1022,
SRR3986172,OTHER,152,28489360,PRJNA299657,SAMN05462756,11738542,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988190,GSM2255249,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255249,Monocyte,SRP065190,PB1022,
SRR3986173,OTHER,152,22268760,PRJNA299657,SAMN05462755,9322617,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988191,GSM2255250,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255250,Monocyte,SRP065190,PB1022,
SRR3986174,OTHER,152,30594256,PRJNA299657,SAMN05462754,12221140,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988192,GSM2255251,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255251,Monocyte,SRP065190,PB1022,
SRR3986175,OTHER,152,41512416,PRJNA299657,SAMN05462753,17280119,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988193,GSM2255252,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255252,Monocyte,SRP065190,PB1022,
SRR3986176,OTHER,152,15637608,PRJNA299657,SAMN05462752,5768927,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988194,GSM2255253,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255253,Monocyte,SRP065190,PB1022,
SRR3986177,OTHER,152,16202288,PRJNA299657,SAMN05462751,6007866,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988195,GSM2255254,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255254,Monocyte,SRP065190,PB1022,
SRR3986178,OTHER,152,9616128,PRJNA299657,SAMN05462750,3808391,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988196,GSM2255255,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255255,Monocyte,SRP065190,PB1022,
SRR3986179,OTHER,152,62584936,PRJNA299657,SAMN05462749,26293691,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988197,GSM2255256,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255256,Monocyte,SRP065190,PB1022,
SRR3986180,OTHER,152,29447568,PRJNA299657,SAMN05462748,12107162,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988198,GSM2255257,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255257,Monocyte,SRP065190,PB1022,
SRR3986181,OTHER,152,43827832,PRJNA299657,SAMN05462747,18162034,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988199,GSM2255258,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255258,Monocyte,SRP065190,PB1022,
SRR3986182,OTHER,152,21678088,PRJNA299657,SAMN05462746,7916769,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988200,GSM2255259,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255259,Monocyte,SRP065190,PB1022,
SRR3986183,OTHER,152,15680776,PRJNA299657,SAMN05462745,6098175,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988201,GSM2255260,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255260,Monocyte,SRP065190,PB1022,
SRR3986184,OTHER,152,25482800,PRJNA299657,SAMN05462744,10169775,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988202,GSM2255261,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255261,Monocyte,SRP065190,PB1022,
SRR3986185,OTHER,152,18689160,PRJNA299657,SAMN05462743,7590036,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988203,GSM2255262,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255262,Monocyte,SRP065190,PB1022,
SRR3986186,OTHER,152,29923328,PRJNA299657,SAMN05462742,11238831,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988204,GSM2255263,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255263,Monocyte,SRP065190,PB1022,
SRR3986187,OTHER,152,129470560,PRJNA299657,SAMN05462741,54564763,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988205,GSM2255264,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255264,Monocyte,SRP065190,PB1022,
SRR3986188,OTHER,152,18941936,PRJNA299657,SAMN05462740,7321564,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988206,GSM2255265,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255265,Monocyte,SRP065190,PB1022,
SRR3986189,OTHER,152,39682032,PRJNA299657,SAMN05462797,16494650,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988207,GSM2255266,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255266,Monocyte,SRP065190,PB1022,
SRR3986190,OTHER,152,10049936,PRJNA299657,SAMN05462796,3978499,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988208,GSM2255267,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255267,Monocyte,SRP065190,PB1022,
